gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	significant	significant_up	significant_down
NDUFB9	112.6295867600735	-0.2419257648410153	0.04452367887695143	-5.433642747932336	5.5215073723843336e-8	3.914474377690703e-7	FALSE	FALSE	FALSE
NDUFC1	37.31189398174797	0.0966938068056416	0.06388267810620371	1.513615422398072	0.1301234072741846	0.21382328729135497	FALSE	FALSE	FALSE
NDUFC2	57.41381863661827	-0.10353240367466662	0.06790605033412783	-1.524641812699183	0.12734846231721011	0.210053791197695	FALSE	FALSE	FALSE
NDUFS1	217.79834074294996	-0.06683331355073775	0.0284712813377599	-2.3473939496393648	0.01890525412864421	0.04160932681598115	FALSE	FALSE	FALSE
NDUFS2	206.78109619679697	-0.03195798152324989	0.029686891613671065	-1.0765014383834302	0.2817030579550432	0.3996110339505798	FALSE	FALSE	FALSE
NDUFS3	122.25105349391421	-0.10931995932375829	0.03698831932088709	-2.9555265373202815	0.003121358434365245	0.00854615166709864	FALSE	FALSE	FALSE
NDUFS4	107.3531766206854	0.23251952620935978	0.04340127375841967	5.357435532966401	8.441147137394263e-8	5.847733603702875e-7	FALSE	FALSE	FALSE
NDUFS5	96.44070460029157	0.04802913284938335	0.043095964723981355	1.1144693744993917	0.26507787582145287	0.38100885301329707	FALSE	FALSE	FALSE
NDUFS6	100.3561692912984	-0.2521310174575818	0.043452714164277664	-5.802422755558453	6.536350833266949e-9	5.40805217752444e-8	FALSE	FALSE	FALSE
NDUFS7	52.24430481512007	0.12046686776850307	0.05385256995530762	2.23697528026014	0.025287955716156017	0.05361434815042132	FALSE	FALSE	FALSE
NDUFS8	53.841196292118596	-0.33113993752151316	0.053091731634069425	-6.237128218078647	4.456766879652271e-10	4.531431921760651e-9	FALSE	FALSE	FALSE
NDUFV1	169.58351785866108	0.010420728815985023	0.03740689869118873	0.2785777271196141	0.780568907476332	0.8684857008664312	FALSE	FALSE	FALSE
NDUFV2	14.351637827130006	-0.08853989950858732	0.10426183434161373	-0.8492071913725062	0.39576601238186015	0.5253067235563811	FALSE	FALSE	FALSE
NDUFV2P1	7.412277227500938	-0.38846696094657485	0.13999280036321696	-2.774906709049906	0.005521754458474428	0.014174454879998993	FALSE	FALSE	FALSE
NDUFV3	119.98936441581635	-0.16127850589750464	0.03642115202501427	-4.428154984958675	9.504259947264768e-6	4.523288724626009e-5	FALSE	FALSE	FALSE
NEAT1	150.28172852389918	-0.6116473491828479	0.0849843929131973	-7.197172659779802	6.147390062250306e-13	9.5697629256635e-12	TRUE	FALSE	TRUE
NEB	196.1413975972504	-0.02966754690711673	0.14439598022329714	-0.20545964549178017	0.8372130237251809	0.90961949551987	FALSE	FALSE	FALSE
NEBL	146.1060076826489	0.13014076559748672	0.05409930371863623	2.405590398618302	0.016146356677953565	0.03631182844763658	FALSE	FALSE	FALSE
NECAB1	1.2880783726633867	1.2791531722381118	0.4161691034172772	3.073638003721657	0.00211465856264979	0.0060464922007020215	TRUE	TRUE	FALSE
NECAB2	2.502782661894122	0.38518829424934237	0.26577209991215944	1.4493180223832798	0.14724879031630744	0.23738964287375366	FALSE	FALSE	FALSE
NECAB3	60.458070318636935	-0.3924439583129698	0.0814206522666078	-4.819955961884608	1.4358991438707523e-6	7.96304943492802e-6	FALSE	FALSE	FALSE
NECAP1	66.57571626179829	-0.05292204148402882	0.047776285796464195	-1.107705226594769	0.26798914141047564	0.3844859859951187	FALSE	FALSE	FALSE
NECAP2	54.25188570599667	-0.07693703997829565	0.05286781893463394	-1.4552716856623313	0.1455940620244613	0.2351572920267269	FALSE	FALSE	FALSE
NECTIN1	76.10587786151318	-0.22216809892059358	0.06524052573331807	-3.4053695371607535	6.607457617790885e-4	0.002138144703744437	FALSE	FALSE	FALSE
NECTIN2	94.26277275290677	-0.6056923645440714	0.056523816306328224	-10.715701877975638	8.590318231569313e-27	7.554220665271871e-25	TRUE	FALSE	TRUE
NECTIN3	101.83442366635606	-0.2945214013292846	0.09312737877185759	-3.1625651361969487	0.0015638574593090677	0.004614889598796584	FALSE	FALSE	FALSE
NECTIN4	51.53449800418472	-0.07859544808164544	0.06255263672851603	-1.2564689866353136	0.20894598335553696	0.3152038377954799	FALSE	FALSE	FALSE
NEDD1	73.59631487133049	0.1776850702688016	0.04661556458944452	3.8117112134910416	1.380080580223632e-4	5.198223094566111e-4	FALSE	FALSE	FALSE
NEDD4	98.5754055486673	0.3036233226162824	0.06137372285192778	4.947122457420643	7.531859698581359e-7	4.389340470812426e-6	FALSE	FALSE	FALSE
NEDD4L	393.49681918243783	-0.400876547165226	0.09145983936408396	-4.38308824892436	1.1700868687809856e-5	5.456606404304401e-5	FALSE	FALSE	FALSE
NEDD8	32.35928646563054	-0.030340696483028697	0.06768601437950872	-0.4482565085441646	0.6539680845872041	0.7657468686103974	FALSE	FALSE	FALSE
NEDD9	118.68505267103644	0.10859904236453674	0.06214207436140535	1.7475928101940619	0.0805345612135997	0.14398664626003427	FALSE	FALSE	FALSE
NEFH	524.7730255228644	-0.05443664254918498	0.23975929702192902	-0.22704705604890918	0.8203871520496475	0.8974132645747339	FALSE	FALSE	FALSE
NEFHP1	3.790152330030294	-0.21694566463056417	0.3637453742614199	-0.5964217828778425	0.5508934920875547	0.6767204679301195	FALSE	FALSE	FALSE
NEFL	7.695932384538063	-0.07604261523913172	0.22963802098219904	-0.3311412235390513	0.7405378146097898	0.8374389678652069	FALSE	FALSE	FALSE
NEFM	14.46732479709374	1.0171214051952315	0.20038987090485783	5.075712662533457	3.86046308989415e-7	2.373000778081868e-6	TRUE	TRUE	FALSE
NEGR1	36.08416666518814	0.5938791549835026	0.09883878065093019	6.0085641594559025	1.8717354470410453e-9	1.704418436453902e-8	TRUE	TRUE	FALSE
NEIL1	45.142632387741344	-0.05534144076832612	0.061377892763404183	-0.9016510387812267	0.3672422694322114	0.49463832801431573	FALSE	FALSE	FALSE
NEIL2	25.699351792749365	0.0591841593206889	0.07885234264999219	0.7505694483091525	0.452911813596402	0.5835068482888526	FALSE	FALSE	FALSE
NEIL3	7.70953827783602	-0.37938906443947523	0.15531078657481984	-2.4427734403154755	0.014574883763549385	0.033176531504032915	FALSE	FALSE	FALSE
NEK1	158.12600807218143	0.1698401520677879	0.04492123011602948	3.7808437486929583	1.562977503846944e-4	5.819970674106879e-4	FALSE	FALSE	FALSE
NEK10	38.19754584432916	-0.07681003734546206	0.10288748141727072	-0.7465440526622581	0.45533883064085673	0.5860029332869756	FALSE	FALSE	FALSE
NEK11	38.0141302942153	-0.03011633320529929	0.06936820566853687	-0.43415182669138963	0.6641781925007495	0.7742097688377778	FALSE	FALSE	FALSE
NEK2	8.227852109482619	-0.5695686449283792	0.15344038005776114	-3.7119866668341843	2.0563882221436258e-4	7.456224208361564e-4	FALSE	FALSE	FALSE
NEK2P2	3.0813586649357534	1.426454817451896	0.33999218213582055	4.1955518167828165	2.7220804377103638e-5	1.1864702211302809e-4	TRUE	TRUE	FALSE
NEK3	56.65526483221527	-0.3246220214126157	0.0548600837148185	-5.917271710705221	3.2732571527703617e-9	2.86094626192444e-8	FALSE	FALSE	FALSE
NEK4	121.21311542566751	-0.09256774021768062	0.03761295752677419	-2.461059866185416	0.013852724900417848	0.03168905287227444	FALSE	FALSE	FALSE
NEK5	50.40480499358354	-0.5061632065632082	0.12650640073344802	-4.001087720689375	6.305197635264105e-5	2.550609895827359e-4	FALSE	FALSE	FALSE
NEK6	61.57719923789021	-0.2873958387233934	0.05688396231340979	-5.052317508051701	4.364813245800407e-7	2.659499473438059e-6	FALSE	FALSE	FALSE
NEK7	99.07739292160497	0.3220904076990985	0.04303833925749184	7.483801960202985	7.220273333741428e-14	1.3028541790239451e-12	FALSE	FALSE	FALSE
NEK8	32.630438388017694	-0.2264201090238082	0.07562724048943309	-2.9938962146244705	0.0027543962045090535	0.007641445560925515	FALSE	FALSE	FALSE
NEK9	164.97629615369172	0.09236561844400622	0.03602539042241326	2.563903329318002	0.010350236774852565	0.024502346040456927	FALSE	FALSE	FALSE
NELFA	34.482592404538316	-0.08442550717875984	0.06598107861020022	-1.2795411799422787	0.20070654795263426	0.3048877230233029	FALSE	FALSE	FALSE
NELFB	59.51370889216088	-0.23774857286260087	0.0500037337852413	-4.754616402920952	1.988235609446671e-6	1.0784626436437192e-5	FALSE	FALSE	FALSE
NELFCD	105.32830046649536	-0.25943763518919927	0.04037035934108513	-6.4264385906807675	1.3062815708988334e-10	1.4447554643231707e-9	FALSE	FALSE	FALSE
NELFE	49.31627815688427	-0.04794051865959784	0.0549335241494839	-0.8727005849678087	0.38282629878518987	0.5113765644073976	FALSE	FALSE	FALSE
NELL1	28.31626026742845	-0.44267372262263943	0.1240395536515722	-3.5688109928717773	3.586050056454981e-4	0.0012314543906012522	FALSE	FALSE	FALSE
NELL2	60.93693841917091	0.37674895851190654	0.1396093893866829	2.6985932691705043	0.006963322246626885	0.01736598886486587	FALSE	FALSE	FALSE
NEMF	233.12970424735624	0.051899216301437505	0.031374114944254995	1.6542049518735802	0.09808587707393461	0.1693996169585508	FALSE	FALSE	FALSE
NEMP1	39.242572549130124	0.2218618992749445	0.061444797689585474	3.6107515626591247	3.0531100939832566e-4	0.001063356886111692	FALSE	FALSE	FALSE
NEMP2	19.56023115930576	0.4295960243090204	0.09286165408092127	4.626193971676004	3.7244651035144326e-6	1.9160363098189698e-5	FALSE	FALSE	FALSE
NENF	52.447178016604845	-0.06519466755139246	0.056118690204573274	-1.1617282462176846	0.2453458683372644	0.35861443238306384	FALSE	FALSE	FALSE
NEO1	289.3791552955317	-0.16774964547383367	0.04580506002650236	-3.6622514057786493	2.500083221567947e-4	8.875316033725724e-4	FALSE	FALSE	FALSE
NEPRO	82.23727159824999	0.09835223620422436	0.04334513209552921	2.2690491745985195	0.023265335641412217	0.04974215107613637	FALSE	FALSE	FALSE
NES	127.7710656005699	0.3033592003819705	0.07670310535310765	3.9549793842822534	7.654125161269812e-5	3.050464790964819e-4	FALSE	FALSE	FALSE
NET1	179.78757608726372	-0.09461253267670439	0.05797217574119909	-1.6320334965359269	0.10267242995666938	0.1759947094770023	FALSE	FALSE	FALSE
NETO1	2.9797114708556873	-0.003532398622094584	0.37288884793779764	-0.009473060515566373	0.9924417043167401	0.9960824885475748	FALSE	FALSE	FALSE
NETO2	23.922981975967783	-0.6865780648348174	0.10236147508944185	-6.7073873665350785	1.981397860137969e-11	2.481931214922822e-10	TRUE	FALSE	TRUE
NEU1	105.96857603209745	-0.12819176751569678	0.05306196147127524	-2.4158882174963057	0.015696879403896084	0.035390253951124016	FALSE	FALSE	FALSE
NEU3	38.18956160663263	-0.35683118708322265	0.06694756146522503	-5.330010224025465	9.820723779869617e-8	6.734165940079277e-7	FALSE	FALSE	FALSE
NEU4	1.2353235560702682	0.6475003145456374	0.4566176419060664	1.4180361315930903	0.15618021621904798	0.2493259305304823	FALSE	FALSE	FALSE
NEURL1	5.076263360635838	0.2883585120958285	0.18692339693658863	1.5426560656483814	0.12291424700388665	0.20392634003532556	FALSE	FALSE	FALSE
NEURL1B	15.812835789055594	0.1908635019738095	0.10306987735502257	1.8517874171556756	0.0640563552123477	0.11860554941990643	FALSE	FALSE	FALSE
NEURL2	5.907533099162603	0.10276816359820881	0.16200905672912708	0.6343359172199443	0.5258616211595954	0.6544035480785239	FALSE	FALSE	FALSE
NEURL3	2.2224282008671254	1.0889244734019836	0.321422968150588	3.3878240863354168	7.044943274658104e-4	0.0022681306463315726	TRUE	TRUE	FALSE
NEURL4	76.09811199231558	-0.16997004291653187	0.048903103213784355	-3.4756494321739133	5.096179862665587e-4	0.0016907483083019724	FALSE	FALSE	FALSE
NEUROD1	0.18817621893207218	0.08902128761364538	3.199327989075236	0.027824995723360307	0.9778017299740785	NA	FALSE	FALSE	FALSE
NEUROG2	0.07135475595722607	0.10979569652485896	3.200152824881735	0.03430951661782483	0.9726303361750573	NA	FALSE	FALSE	FALSE
NEXN	206.2640034690253	0.26397422065659226	0.0802002383379773	3.291439353885215	9.967610587522857e-4	0.0030997715084898955	FALSE	FALSE	FALSE
NF1	505.97734275791316	0.11834363537842926	0.026115415086034488	4.531562488612898	5.85490122696567e-6	2.892544070969396e-5	FALSE	FALSE	FALSE
NF1P10	1.482974827690842	0.3268177340284694	0.44103293324835974	0.7410279582101591	0.4586764886062505	0.5891019342486835	FALSE	FALSE	FALSE
NF1P4	0.6926311237923662	-0.08044824967853612	2.2828987801831553	-0.035239516695559234	0.9718887520204046	0.988295443900592	FALSE	FALSE	FALSE
NF1P6	2.364693404916465	-0.1363004899192525	0.3154977180791137	-0.43201735578028494	0.6657287990255317	0.775136563716228	FALSE	FALSE	FALSE
NF1P7	1.3659088497004974	-0.4547581941535225	0.6668902184593627	-0.6819086283857879	0.4952967291271783	0.6246659268890158	FALSE	FALSE	FALSE
NF1P8	0.5403301884965153	0.3112736302405349	1.4795005868863107	0.21039101504895455	0.833362504678508	0.9065331295212793	FALSE	FALSE	FALSE
NF2	155.28751179871568	-0.25938783508364055	0.034000764113581675	-7.628882522085071	2.3679729609453546e-14	4.551113063654564e-13	FALSE	FALSE	FALSE
NFAM1	11.389261903950054	0.29695881109123945	0.12353785017551316	2.4037880752283045	0.016226176830867384	0.03645390821908632	FALSE	FALSE	FALSE
NFASC	196.31549527657458	0.34256200207120685	0.0736696850127955	4.649972400611026	3.3197945118849517e-6	1.7226631203892408e-5	FALSE	FALSE	FALSE
NFAT5	377.9261865010028	0.10373088301706679	0.03732524022196959	2.779108249543453	0.00545083570991231	0.014025827704533703	FALSE	FALSE	FALSE
NFATC1	33.739213698590646	-0.05470055322740192	0.06929122448207453	-0.7894297385602245	0.42986088032962344	0.5605806347498176	FALSE	FALSE	FALSE
NFATC2	56.02042858792843	0.3309095798180036	0.06459998300881944	5.122440663379533	3.0160602175900963e-7	1.8944903028565195e-6	FALSE	FALSE	FALSE
NFATC2IP	46.081975282205235	-0.04231685362176783	0.055931911770661195	-0.7565779942455843	0.4493027292403181	0.5799078132021003	FALSE	FALSE	FALSE
NFATC3	145.5171242761505	0.20493193257034975	0.03880160386003365	5.281532518851194	1.2810773810640637e-7	8.617175202942632e-7	FALSE	FALSE	FALSE
NFATC4	60.7269409071576	0.44714557127407034	0.07575345841370024	5.902642343167302	3.5772523684039515e-9	3.1039831766920314e-8	FALSE	FALSE	FALSE
NFE2	1.182617636987753	0.7264676465383104	0.40229742861510687	1.805797389854434	0.07094999333759272	0.12925894579039748	FALSE	FALSE	FALSE
NFE2L1	195.14980371403217	-0.010311199205374993	0.033962595673784124	-0.3036045685204872	0.7614291706098371	0.8538326700174166	FALSE	FALSE	FALSE
NFE2L2	155.21821622049356	0.34694414486453745	0.04000440250594473	8.672649086884396	4.221814772019191e-18	1.3950766758152372e-16	FALSE	FALSE	FALSE
NFE2L3	24.835268302037704	-0.09463160383802391	0.12207735705886986	-0.7751773639102403	0.4382348619704587	0.5692957552700352	FALSE	FALSE	FALSE
NFIA	287.26360573611544	0.17441067125814635	0.030823864515176415	5.658299956914022	1.5287977122337194e-8	1.1956673495032088e-7	FALSE	FALSE	FALSE
NFIB	258.24966555496883	0.031169507809241975	0.05300706114029654	0.588025578832677	0.5565151240159275	0.6817215343940844	FALSE	FALSE	FALSE
NFIC	193.77424851972015	-0.029364369673061032	0.03881508011236164	-0.7565196204170452	0.4493377133254055	0.5799078132021003	FALSE	FALSE	FALSE
NFIL3	43.87479799095022	0.5097482852035566	0.07587834299986138	6.717968066388692	1.8427606260247828e-11	2.3231291800880013e-10	FALSE	FALSE	FALSE
NFIX	322.96358667767385	-0.04398547009623468	0.04465533584939848	-0.9849992001980918	0.32462446382666993	0.4485367840149813	FALSE	FALSE	FALSE
NFKB1	145.10439486473885	0.21228517253943496	0.04069187278141612	5.216893645563177	1.8194865975814747e-7	1.1886245829257996e-6	FALSE	FALSE	FALSE
NFKB2	70.06672444296018	-0.03219862314907368	0.05522517086991117	-0.583042526476215	0.5598646724143483	0.6847734525783216	FALSE	FALSE	FALSE
NFKBIA	217.86132424372266	0.18581442630869907	0.053463963092637894	3.4755079040200467	5.09886966813576e-4	0.0016913802463431092	FALSE	FALSE	FALSE
NFKBIB	11.480651984252177	-0.02396688112178799	0.11197722438704151	-0.21403353452437904	0.8305209063078477	0.9044923887379355	FALSE	FALSE	FALSE
NFKBID	23.480305009191415	0.5797145498517271	0.08897170995985779	6.515717750207144	7.234289363003707e-11	8.361736283579123e-10	FALSE	FALSE	FALSE
NFKBIE	17.155400404680986	0.019204181436743753	0.09757728765347375	0.19680995340784188	0.8439762617653347	0.9145693873722027	FALSE	FALSE	FALSE
NFKBIL1	19.106188957989232	-0.17501369896272936	0.0883382155227765	-1.9811776582424292	0.0475713537934565	0.09199576496544477	FALSE	FALSE	FALSE
NFKBIZ	165.39767814394116	0.9268404720387643	0.0862213488639936	10.7495473481953	5.955314761975082e-27	5.280134014269677e-25	TRUE	TRUE	FALSE
NFRKB	119.02257730291358	-0.0619262951851598	0.036606422052189884	-1.6916784463903984	0.09070730018041079	0.15911812264997155	FALSE	FALSE	FALSE
NFS1	27.78556247361729	-0.05791759750149224	0.07207386687423833	-0.8035866537111521	0.42163573349095	0.5521939017726897	FALSE	FALSE	FALSE
NFU1	61.68008480963216	0.1137392785893789	0.05416792509072966	2.0997532838643718	0.03575054967423164	0.07211547509597896	FALSE	FALSE	FALSE
NFX1	220.20693549703327	-0.131193124082564	0.030461173634707253	-4.306896564651188	1.6556097966942842e-5	7.533286815159102e-5	FALSE	FALSE	FALSE
NFXL1	107.5190904362918	-0.23580778254775348	0.03886345939019151	-6.0675963037728815	1.2983876479717957e-9	1.2220953200328674e-8	FALSE	FALSE	FALSE
NFYA	61.50375346626977	-0.15168167086508233	0.049988215643552714	-3.0343485742053216	0.0024105573353505527	0.006787174306080458	FALSE	FALSE	FALSE
NFYB	95.27058631717917	0.07475537432025059	0.04383668150321211	1.7053155429836295	0.08813559029619883	0.15537855273149528	FALSE	FALSE	FALSE
NFYC	93.96737827544902	0.10115419801857724	0.039781417798304276	2.5427499475116506	0.010998390667498706	0.025860561708093376	FALSE	FALSE	FALSE
NFYC-AS1	1.1779932816353815	-0.30901085064955247	0.3637970797458628	-0.8494044286045884	0.3956562897453223	0.5252042886800659	FALSE	FALSE	FALSE
NGDN	48.63258561520352	0.03624243942516154	0.05457081001711426	0.664135998967128	0.5066032715211735	0.6355772133537344	FALSE	FALSE	FALSE
NGEF	3.7453260998443128	-0.03716067643306313	0.22639626429077775	-0.16413997178564255	0.8696209555862399	0.9319066644170872	FALSE	FALSE	FALSE
NGF	6.487877376420834	-0.05505165543424884	0.16087294096474247	-0.34220581226468766	0.7321960114471289	0.8303154411615555	FALSE	FALSE	FALSE
NGFR	15.983294636441165	0.20139263579420247	0.12436739446862351	1.6193362951333001	0.10537492544180935	0.1797974791038079	FALSE	FALSE	FALSE
NGLY1	92.1170973404312	-0.25144629231123805	0.0448119289446726	-5.611146367336434	2.0099067085789593e-8	1.5388571441483185e-7	FALSE	FALSE	FALSE
NGRN	4.52051703469538	-0.2895335864879801	0.17875641255860206	-1.6197102097977143	0.10529454197844072	0.17967455305920366	FALSE	FALSE	FALSE
NHLRC1	10.799307301958276	-0.29223759298546387	0.11826013574764842	-2.4711420390135563	0.013468231243192932	0.03090234740517484	FALSE	FALSE	FALSE
NHLRC2	173.4713927313822	-0.032962051192826226	0.03815522015276381	-0.8638936182481596	0.3876463328950596	0.5165980232711115	FALSE	FALSE	FALSE
NHLRC3	73.35045347463134	0.30585559796590767	0.048588255696865174	6.294846225270872	3.0770474478713197e-10	3.1964796173764508e-9	FALSE	FALSE	FALSE
NHP2	56.570560518780006	-0.0523473735083284	0.051774808141908504	-1.0110587636529829	0.31198830526736493	0.43456090231351036	FALSE	FALSE	FALSE
NHP2P1	0.30612095954517077	0.43757134063612513	3.19896644709083	0.13678522356308445	0.8912005637416157	0.9450665032147025	FALSE	FALSE	FALSE
NHS	128.52009429566158	0.4962639906429545	0.07694685778817176	6.449438026554998	1.1226565539424782e-10	1.255196442900399e-9	FALSE	FALSE	FALSE
NHSL1	35.48263180418007	-0.41018657445594475	0.09557501077722684	-4.291776387156653	1.7724939966070824e-5	8.032895068763061e-5	FALSE	FALSE	FALSE
NHSL2	65.18155348781765	0.22818107287391173	0.0761322701152839	2.9971662808476185	0.002725020322813272	0.007567744631994321	FALSE	FALSE	FALSE
